0,0.0,0.0,-0.3393939393939394,-0.12727272727272726,-0.6060606060606061,-0.4303030303030303,-0.6060606060606061,-0.7696969696969697,-0.3575757575757576,-0.9030303030303031,-0.40606060606060607,-0.7575757575757576,-0.503030303030303,-0.9818181818181818,-0.4727272727272727,-0.696969696969697,-0.41818181818181815,-0.6484848484848484,-0.18787878787878787,-0.7878787878787878,-0.28484848484848485,-1.0,-0.28484848484848485,-0.6666666666666666,-0.23030303030303031,-0.6424242424242425,0.024242424242424242,-0.7636363636363637,-0.06060606060606061,-0.9757575757575757,-0.09090909090909091,-0.6484848484848484,-0.03636363636363636,-0.6060606060606061,0.2606060606060606,-0.7151515151515152,0.15757575757575756,-0.8666666666666667,0.09696969696969697,-0.6606060606060606,0.13333333333333333,-0.6060606060606061
0,0.0,0.0,-0.34146341463414637,-0.12195121951219512,-0.6097560975609756,-0.42073170731707316,-0.6036585365853658,-0.7560975609756098,-0.3780487804878049,-0.926829268292683,-0.4024390243902439,-0.7560975609756098,-0.5060975609756098,-0.9817073170731707,-0.4817073170731707,-0.7012195121951219,-0.42073170731707316,-0.6341463414634146,-0.18902439024390244,-0.7804878048780488,-0.2865853658536585,-1.0,-0.2926829268292683,-0.6646341463414634,-0.23170731707317074,-0.6341463414634146,0.024390243902439025,-0.7621951219512195,-0.06707317073170732,-0.975609756097561,-0.09146341463414634,-0.6463414634146342,-0.036585365853658534,-0.5975609756097561,0.25609756097560976,-0.7134146341463414,0.15853658536585366,-0.8719512195121951,0.0975609756097561,-0.6585365853658537,0.13414634146341464,-0.6036585365853658
0,0.0,0.0,-0.3433734939759036,-0.12048192771084337,-0.6204819277108434,-0.4397590361445783,-0.5903614457831325,-0.7650602409638554,-0.3433734939759036,-0.8795180722891566,-0.42168674698795183,-0.7650602409638554,-0.5120481927710844,-0.9698795180722891,-0.4819277108433735,-0.6867469879518072,-0.43373493975903615,-0.6325301204819277,-0.20481927710843373,-0.8012048192771084,-0.29518072289156627,-1.0,-0.2891566265060241,-0.6626506024096386,-0.24096385542168675,-0.6385542168674698,0.012048192771084338,-0.7831325301204819,-0.07228915662650602,-0.963855421686747,-0.09036144578313253,-0.6445783132530121,-0.04216867469879518,-0.6144578313253012,0.2469879518072289,-0.7289156626506024,0.14457831325301204,-0.8554216867469879,0.10240963855421686,-0.6506024096385542,0.13855421686746988,-0.6204819277108434
0,0.0,0.0,-0.34911242603550297,-0.11834319526627218,-0.6153846153846154,-0.4319526627218935,-0.591715976331361,-0.757396449704142,-0.3609467455621302,-0.863905325443787,-0.4260355029585799,-0.7633136094674556,-0.5207100591715976,-0.9763313609467456,-0.47337278106508873,-0.6923076923076923,-0.42011834319526625,-0.6153846153846154,-0.20710059171597633,-0.7988165680473372,-0.3076923076923077,-1.0,-0.28994082840236685,-0.6568047337278107,-0.24260355029585798,-0.6272189349112426,0.005917159763313609,-0.7810650887573964,-0.07692307692307693,-0.9585798816568047,-0.08875739644970414,-0.6390532544378699,-0.04142011834319527,-0.6094674556213018,0.23668639053254437,-0.7337278106508875,0.1242603550295858,-0.8579881656804734,0.08875739644970414,-0.6449704142011834,0.1301775147928994,-0.6094674556213018
0,0.0,0.0,-0.35502958579881655,-0.11242603550295859,-0.6272189349112426,-0.4319526627218935,-0.591715976331361,-0.757396449704142,-0.3609467455621302,-0.8461538461538461,-0.4319526627218935,-0.757396449704142,-0.5266272189349113,-0.9704142011834319,-0.48520710059171596,-0.6863905325443787,-0.4319526627218935,-0.5976331360946746,-0.21893491124260356,-0.7869822485207101,-0.3076923076923077,-1.0,-0.28994082840236685,-0.6627218934911243,-0.24260355029585798,-0.6035502958579881,-0.005917159763313609,-0.7751479289940828,-0.08875739644970414,-0.9585798816568047,-0.09467455621301775,-0.6390532544378699,-0.05325443786982249,-0.5857988165680473,0.23076923076923078,-0.7218934911242604,0.11834319526627218,-0.863905325443787,0.08875739644970414,-0.650887573964497,0.1301775147928994,-0.5976331360946746
0,0.0,0.0,-0.3392857142857143,-0.11904761904761904,-0.625,-0.4166666666666667,-0.6130952380952381,-0.75,-0.39880952380952384,-0.8988095238095238,-0.43452380952380953,-0.7619047619047619,-0.5416666666666666,-0.9702380952380952,-0.5119047619047619,-0.6845238095238095,-0.4523809523809524,-0.6071428571428571,-0.2261904761904762,-0.7916666666666666,-0.32142857142857145,-1.0,-0.32142857142857145,-0.6607142857142857,-0.25595238095238093,-0.6130952380952381,-0.011904761904761904,-0.7738095238095238,-0.09523809523809523,-0.9702380952380952,-0.11904761904761904,-0.6428571428571429,-0.06547619047619048,-0.5892857142857143,0.2261904761904762,-0.7261904761904762,0.1130952380952381,-0.8630952380952381,0.07142857142857142,-0.6547619047619048,0.11904761904761904,-0.6011904761904762
0,0.0,0.0,-0.34502923976608185,-0.11695906432748537,-0.6257309941520468,-0.42105263157894735,-0.6198830409356725,-0.7602339181286549,-0.38596491228070173,-0.8830409356725146,-0.4327485380116959,-0.7602339181286549,-0.5497076023391813,-0.9590643274853801,-0.5087719298245614,-0.6783625730994152,-0.4444444444444444,-0.6081871345029239,-0.22807017543859648,-0.7953216374269005,-0.3333333333333333,-1.0,-0.3157894736842105,-0.6666666666666666,-0.2573099415204678,-0.6140350877192983,-0.017543859649122806,-0.7777777777777778,-0.11695906432748537,-0.9707602339181286,-0.1286549707602339,-0.6491228070175439,-0.07602339181286549,-0.5847953216374269,0.21637426900584794,-0.7309941520467836,0.0935672514619883,-0.8771929824561403,0.05847953216374269,-0.672514619883041,0.10526315789473684,-0.6140350877192983
0,0.0,0.0,-0.33136094674556216,-0.10650887573964497,-0.6272189349112426,-0.41420118343195267,-0.6272189349112426,-0.7514792899408284,-0.3905325443786982,-0.8994082840236687,-0.4260355029585799,-0.757396449704142,-0.5680473372781065,-0.9526627218934911,-0.5325443786982249,-0.6627218934911243,-0.44970414201183434,-0.6035502958579881,-0.21893491124260356,-0.7928994082840237,-0.34911242603550297,-1.0,-0.33727810650887574,-0.650887573964497,-0.25443786982248523,-0.6153846153846154,-0.011834319526627219,-0.7810650887573964,-0.1301775147928994,-0.9704142011834319,-0.14201183431952663,-0.6272189349112426,-0.0650887573964497,-0.5739644970414202,0.22485207100591717,-0.7396449704142012,0.08875739644970414,-0.8816568047337278,0.05325443786982249,-0.6568047337278107,0.11242603550295859,-0.6035502958579881
0,0.0,0.0,-0.3271604938271605,-0.07407407407407407,-0.6604938271604939,-0.3950617283950617,-0.6790123456790124,-0.7777777777777778,-0.42592592592592593,-0.9197530864197531,-0.4567901234567901,-0.7654320987654321,-0.6049382716049383,-0.9567901234567902,-0.5617283950617284,-0.654320987654321,-0.48148148148148145,-0.6049382716049383,-0.24074074074074073,-0.808641975308642,-0.38271604938271603,-1.0,-0.35185185185185186,-0.6296296296296297,-0.25925925925925924,-0.6111111111111112,-0.024691358024691357,-0.7962962962962963,-0.15432098765432098,-0.9938271604938271,-0.15432098765432098,-0.6419753086419753,-0.06790123456790123,-0.6111111111111112,0.2222222222222222,-0.7654320987654321,0.08024691358024691,-0.9012345679012346,0.043209876543209874,-0.6604938271604939,0.1111111111111111,-0.6172839506172839
0,0.0,0.0,-0.3375,-0.0625,-0.675,-0.4,-0.69375,-0.78125,-0.43125,-0.94375,-0.4625,-0.775,-0.625,-0.9375,-0.56875,-0.64375,-0.48125,-0.60625,-0.24375,-0.825,-0.4125,-0.99375,-0.375,-0.63125,-0.275,-0.61875,-0.025,-0.825,-0.18125,-1.0,-0.175,-0.63125,-0.08125,-0.6,0.21875,-0.79375,0.05,-0.91875,0.025,-0.68125,0.1,-0.64375
